epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3301.12,0.65939,0.4919,0.25532,0,0,0,0,0.56358,0.41553,0.25247,0.001,0.001,0.001
